,source,itemID,itemLink,title,price,totalComment,score,good,normal,bad,itemDetail,shopId,shopUrl
312,tmall,562615469083,https://detail.tmall.com/item.htm?id=562615469083,现代行车记录仪前后双镜头360度全景高清倒车汽车导航电子狗测速,398.00 - 1218.00,2165,4.9,,,,"产品名称：HYUNDAI/现代 H69主镜头光圈:?F2.0品牌:?HYUNDAI/现代型号:?H69套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?后视镜影像分辨率:?1080p拍照像素:?900万摄像像素:?200万画面视角:?150°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?前车车距侦测?变道辅助?固定测速?开灯提醒?流动测速?碰撞感应?蓝牙?轨道偏移预警?限速标志提醒?前后录像?前后双镜头?智能声控,微信接人,FM发射",227855033,hyundaichiting.tmall.com
313,tmall,568779667283,https://detail.tmall.com/item.htm?id=568779667283,安卓大屏专用USB行车记录仪高清夜视adas行车辅助测速双镜头一体,198.00 - 518.00,371,4.7,,,,产品名称：纳莱科斯 K6主镜头光圈:?F2.0品牌:?纳莱科斯型号:?K6套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?银色屏幕尺寸:?不带屏幕功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?GPS定位?WIFI?停车监控?前车碰撞预警?前车起步提醒?前车车距侦测?变道辅助?固定测速?短视频分享?碰撞感应?轨道偏移预警?限速标志提醒?前后录像?前后双镜头,63783315,weiyanqcyp.tmall.com
314,tmall,567023738544,https://detail.tmall.com/item.htm?id=567023738544,长城魏派WEYVV7VV5P8领克01博越博瑞电子狗隐藏式行车记录仪,798.00 - 1198.00,367,4.9,,,,产品名称：佳士途 D906-WP主镜头光圈:?F1.8品牌:?佳士途型号:?D906-WP套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?移动侦测?WIFI?倒车影像?停车监控?固定测速?流动测速?前后录像?前后双镜头,116702390,jiashitu.tmall.com
315,tmall,526970420019,https://detail.tmall.com/item.htm?id=526970420019,360行车记录仪一代新款迷你无线车载高清夜视汽车24小时停车监控,349.00 - 599.00,4725,4.8,,,,产品名称：360 J501C主镜头光圈:?F2.2品牌:?360型号:?J501C套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?300万画面视角:?140°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.0英寸功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?移动侦测?WIFI?停车监控?短视频分享?碰撞感应,145714701,360rddf.tmall.com
316,tmall,566982793317,https://detail.tmall.com/item.htm?id=566982793317,奥迪行车记录仪A3A4LA5A6LQ3Q5Q7A8A7专用隐藏式高清原厂,399.00 - 839.00,376,4.9,,,,产品名称：纽曼 K9-62主镜头光圈:?F2.0品牌:?纽曼型号:?K9-62套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?2GB镜头数量:?单镜头颜色分类:?浅米色?浅灰色?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?画面畸形修正?移动侦测?GPS定位?WIFI?停车监控?固定测速?流动测速?短视频分享?碰撞感应?前后录像?前后双镜头,480115627,niumanzijia.tmall.com
317,tmall,533006210357,https://detail.tmall.com/item.htm?id=533006210357,奔驰专用行车记录仪c200l/e260/glc/gla/glk/b/c/e/s级隐藏式高清,1180.00 - 2540.00,1308,4.9,,,,产品名称：雷霆盾 BC-01主镜头光圈:?F2.0品牌:?雷霆盾型号:?BC-01套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?灰色?米黄色?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?移动侦测?WIFI?停车监控?碰撞感应,105381816,ahsqcyp.tmall.com
318,tmall,537478295048,https://detail.tmall.com/item.htm?id=537478295048,盯盯拍mini2sminiONE智能行车记录仪高清夜视无线wifi1440P,499.00 - 795.00,793,4.8,,,,产品名称：盯盯拍 mini主镜头光圈:?F1.8品牌:?盯盯拍型号:?mini套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?140°运行内存:?128MB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?画面畸形修正?WIFI?停车监控?碰撞感应,105849762,dfglcp.tmall.com
319,tmall,573801636884,https://detail.tmall.com/item.htm?id=573801636884,新款行车记录仪双镜头全景高清夜视倒车影像停车监控导航仪电子狗,369.00 - 699.00,69,5.0,,,,产品名称：威仕特 H8主镜头光圈:?F2.2品牌:?威仕特型号:?H8套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?800万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?8英寸功能:?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?GPS导航?WIFI?上网?倒车影像?固定测速?前后录像?前后双镜头,72815548,xldcp.tmall.com
320,tmall,552176400107,https://detail.tmall.com/item.htm?id=552176400107,包黑子行车记录仪双镜头高清夜视全景24小时监控测速电子狗一体机,998.00 - 1600.00,8066,4.9,,,,"产品名称：包黑子 X700主镜头光圈:?F2.0品牌:?包黑子型号:?X700套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?800万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?前车车距侦测?固定测速?流动测速?碰撞感应?蓝牙?轨道偏移预警?前后双镜头?智能声控,微信接人,FM发射",71053085,baoheizi.tmall.com
321,tmall,573583116667,https://detail.tmall.com/item.htm?id=573583116667,流媒体后视镜行车记录仪双镜头高清电子狗一体全景前后双录像货车,1999.00,96,5.0,,,,产品名称：禹华通 YZ04主镜头光圈:?F2.5品牌:?禹华通型号:?YZ04套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?800万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?9.88英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?GPS定位?倒车影像?停车监控?固定测速?流动测速?碰撞感应?前后录像?前后双镜头,111002923,yuhuatong.tmall.com
322,tmall,562301254521,https://detail.tmall.com/item.htm?id=562301254521,雪佛兰科鲁兹科沃兹创酷迈锐宝xl专车专用隐藏式行车记录仪双镜头,1888.00,720,4.9,,,,产品名称：安知行 Q1主镜头光圈:?F2.0品牌:?安知行型号:?Q1套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?碰撞感应,110765337,anzhixingcp.tmall.com
323,tmall,570851523391,https://detail.tmall.com/item.htm?id=570851523391,PAPAGO趴趴狗索尼星光夜视IMX291高清夜视停车监控S1行车记录仪,599.00 - 909.00,234,4.9,,,,产品名称：PAPAGO！ S1主镜头光圈:?F1.33品牌:?PAPAGO！型号:?S1套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?136°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?1.5英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?停车监控?前车起步提醒?限速标志提醒,116054882,papagoyc.tmall.com
324,tmall,569398745228,https://detail.tmall.com/item.htm?id=569398745228,凌度行车记录仪单双镜头高清夜视24小时监控新款汽车载360度全景,1999.00 - 2899.00,1022,4.7,,,,产品名称：凌度 F9升级版主镜头光圈:?F1.8品牌:?凌度型号:?F9升级版套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你机影像分辨率:?1080p拍照像素:?1600万摄像像素:?1200万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?GPS定位?WIFI?上网?倒车影像?停车监控?固定测速?流动测速?短视频分享?碰撞感应?限速标志提醒?车牌水印?前后录像?前后双镜头,103566636,kaimaicp.tmall.com
325,tmall,560811525846,https://detail.tmall.com/item.htm?id=560811525846,?北京现代专用行车记录仪朗动ix25领动ix35悦动高清无线隐藏式,1980.00,411,4.9,,,,产品名称：科敏 A80主镜头光圈:?F2.0品牌:?科敏型号:?A80套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?移动侦测?WIFI?停车监控?前车碰撞预警?前车起步提醒?前车车距侦测?开灯提醒?疲劳驾驶提醒?短视频分享?碰撞感应?前后录像?前后双镜头,260442443,chuangyichengcp.tmall.com
326,tmall,573796493372,https://detail.tmall.com/item.htm?id=573796493372,北京现代领动行车记录仪新朗动名图途胜ix25瑞纳ix35高清专车专用,999.00 - 1189.00,96,4.9,,,,产品名称：光明星 现代专车专用主镜头光圈:?F1.6品牌:?光明星型号:?现代专车专用套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1296P拍照像素:?200万摄像像素:?200万画面视角:?170°运行内存:?无镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?车牌水印?前后录像?前后双镜头,103519009,guangmingxing.tmall.com
327,tmall,571004575546,https://detail.tmall.com/item.htm?id=571004575546,凌度?新款后视流媒体行车记录仪10寸高清夜视导航云镜一体,798.00 - 2398.00,267,4.9,,,,"产品名称：凌度 HS780A主镜头光圈:?F1.6品牌:?凌度型号:?HS780A套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1800万摄像像素:?1600万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?9.36英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?前车车距侦测?变道辅助?固定测速?碰撞感应?蓝牙?轨道偏移预警?前后录像?前后双镜头?智能声控,微信接人,FM发射",180133306,lingduly.tmall.com
328,tmall,567403746649,https://detail.tmall.com/item.htm?id=567403746649,新款汽车行车记录仪双镜头高清夜视360度全景倒车影像24小时监控,156.00 - 476.00,2412,4.9,,,,产品名称：宏曼 HM621主镜头光圈:?F2.0品牌:?宏曼型号:?HM621套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?1800万及以上摄像像素:?1800万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?天蓝色?黑色屏幕尺寸:?2.4英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?GPS定位?倒车影像?停车监控?固定测速?流动测速?碰撞感应?前后录像?前后双镜头,112804615,zjzcp.tmall.com
329,tmall,546928700395,https://detail.tmall.com/item.htm?id=546928700395,途跃大众新帕萨特迈腾B8途昂途安L途观L原厂专用行车记录仪隐藏式,1799.00 - 2580.00,1725,4.9,,,,产品名称：途跃 S730大众主镜头光圈:?F1.8品牌:?途跃型号:?S730大众套餐:?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?500万摄像像素:?500万画面视角:?156°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色?白色?浅灰色屏幕尺寸:?3.0英寸功能:?循环录像?WIFI?碰撞感应,140344087,tuyuechepin.tmall.com
330,tmall,563179338282,https://detail.tmall.com/item.htm?id=563179338282,小蚁1080P行车记录仪2.7英寸大屏高感光紧急备份高清夜视一键分享,248.00 - 328.00,1889,4.8,,,,产品名称：yi YCS.1A17主镜头光圈:?F2.0品牌:?yi型号:?YCS.1A17套餐:?官方标配?套餐一?套餐二安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?130°运行内存:?无镜头数量:?单镜头颜色分类:?夜空黑屏幕尺寸:?2.7英寸功能:?循环录像?WIFI?碰撞感应,143966931,yiqcyp.tmall.com
331,tmall,564759781761,https://detail.tmall.com/item.htm?id=564759781761,?远程车内监控24小时汽车行车记录仪双镜头高清夜视全景手机互联,2799.00,255,4.8,,,,产品名称：途强 YZ08主镜头光圈:?F2.0品牌:?途强型号:?YZ08套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?300万摄像像素:?300万画面视角:?140°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?画面畸形修正?GPS定位?GPS导航?WIFI?停车监控,105650126,tuqiang.tmall.com
332,tmall,566511226748,https://detail.tmall.com/item.htm?id=566511226748,行车记录仪双镜头高清夜视24小时监控360度全景电子狗测速一体机,176.00 - 476.00,1411,4.7,,,,产品名称：丽爵 A4主镜头光圈:?F2.8品牌:?丽爵型号:?A4套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?中控式影像分辨率:?1080p拍照像素:?1800万摄像像素:?1800万画面视角:?170°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.7英寸功能:?夜视补光?循环录像?移动侦测?倒车影像?停车监控?流动测速?碰撞感应?限速标志提醒?前后录像?前后双镜头,127899616,lijueqcyp.tmall.com
333,tmall,44890257442,https://detail.tmall.com/item.htm?id=44890257442,新款行车记录仪汽车中控台免安装单镜头高清夜视车载停车监控香水,428.00 - 578.00,762,4.9,,,,产品名称：Petour/影途 YT100主镜头光圈:?F2.0品牌:?Petour/影途型号:?YT100套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?中控式影像分辨率:?1296P拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.0英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?停车监控?碰撞感应?消除错误码?车牌水印,117353881,petourjyd.tmall.com
334,tmall,575214270778,https://detail.tmall.com/item.htm?id=575214270778,捷渡?新款流媒体?后视镜行车记录仪双镜头高清夜视全景倒车影像,798.00 - 1549.00,84,4.9,,,,"产品名称：JADO/捷渡 D800主镜头光圈:?F2.2品牌:?JADO/捷渡型号:?D800套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?后视镜影像分辨率:?1296P拍照像素:?1200万摄像像素:?500万画面视角:?140°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?10英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?GPS定位?GPS导航?WIFI?上网?倒车影像?前后录像?前后双镜头?智能声控,微信接人,FM发射",70689665,jado.tmall.com
335,tmall,571907944420,https://detail.tmall.com/item.htm?id=571907944420,捷渡新款行车记录仪双镜头高清夜视全景24小时监控导航电子狗一体,499.00 - 989.00,97,4.9,,,,"产品名称：JADO/捷渡 D500主镜头光圈:?F1.8品牌:?JADO/捷渡型号:?D500套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?140°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?8英寸功能:?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?变道辅助?固定测速?碰撞感应?蓝牙?轨道偏移预警?前后录像?前后双镜头?智能声控,微信接人,FM发射",127090118,jadoydy.tmall.com
336,tmall,568810392935,https://detail.tmall.com/item.htm?id=568810392935,凌度中控台式行车记录仪双镜头高清全景倒车影像电子狗导航一体机,1029.00 - 1880.00,306,4.9,,,,"产品名称：凌度 A818S主镜头光圈:?F2.2品牌:?凌度型号:?A818S套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?中控式影像分辨率:?1080p拍照像素:?1800万及以上摄像像素:?200万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?倒车影像?停车监控?前车碰撞预警?固定测速?蓝牙?轨道偏移预警?限速标志提醒?车牌水印?前后录像?前后双镜头?智能声控,微信接人,FM发射",268542039,hangtucp.tmall.com
337,tmall,549707822643,https://detail.tmall.com/item.htm?id=549707822643,一录安后视镜导航行车记录仪双镜头高清全景前后双录倒车影像一体,399.00 - 1099.00,2114,4.9,,,,产品名称：TRUTH CONTENT/一录安 V5主镜头光圈:?F2.0品牌:?TRUTH CONTENT/一录安型号:?V5套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1500万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?6.86英寸功能:?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?GPS定位?GPS导航?WIFI?倒车影像?停车监控?固定测速?前后录像,111715435,yiluanqcyp.tmall.com
338,tmall,561956263750,https://detail.tmall.com/item.htm?id=561956263750,?本田专用思域雅阁CRV杰德XRV缤智竞瑞锋范飞度隐藏式行车记录仪,1980.00,1297,4.9,,,,产品名称：科敏 Q3主镜头光圈:?F2.0品牌:?科敏型号:?Q3套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?移动侦测?WIFI?停车监控?前车碰撞预警?前车起步提醒?前车车距侦测?开灯提醒?疲劳驾驶提醒?短视频分享?碰撞感应?前后录像?前后双镜头,260442443,chuangyichengcp.tmall.com
339,tmall,574703071325,https://detail.tmall.com/item.htm?id=574703071325,先科丰田18款八代凯美瑞皇冠rav4荣放普拉多汉兰达行车记录仪专用,1399.00 - 1599.00,101,5.0,,,,产品名称：SAST/先科 K6-丰田专车专...主镜头光圈:?F1.4品牌:?SAST/先科型号:?K6-丰田专车专用套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?2160p拍照像素:?400万摄像像素:?400万画面视角:?170°运行内存:?无镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?车牌水印?前后录像?前后双镜头,534332955,sastmingcheng.tmall.com
340,tmall,541462740650,https://detail.tmall.com/item.htm?id=541462740650,吉利专用行车记录仪博瑞博越远景金刚帝豪gsgl隐藏式高清夜视,499.00 - 999.00,205,4.8,,,,产品名称：艾松 A10-吉利主镜头光圈:?F2.0品牌:?艾松型号:?A10-吉利套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?画面畸形修正?移动侦测?GPS定位?WIFI?停车监控?固定测速?流动测速?碰撞感应?前后录像?前后双镜头,66678683,xzhcp.tmall.com
341,tmall,562855017867,https://detail.tmall.com/item.htm?id=562855017867,斯柯达明锐速派昕锐晶锐野帝Yeti专用隐藏式行车记录仪双镜头高清,1999.00,742,4.9,,,,产品名称：安知行 X2主镜头光圈:?F2.0品牌:?安知行型号:?X2套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?碰撞感应,110765337,anzhixingcp.tmall.com
342,tmall,569378682387,https://detail.tmall.com/item.htm?id=569378682387,盯盯拍mix3新款行车记录仪高清夜视24小时监控无线汽车行车记录仪,599.00 - 699.00,575,4.7,,,,产品名称：盯盯拍 MIX3主镜头光圈:?F1.8品牌:?盯盯拍型号:?MIX3套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?140°运行内存:?512MB镜头数量:?单镜头颜色分类:?黑色?深灰色屏幕尺寸:?3.0英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?WIFI?停车监控?短视频分享?碰撞感应,117290489,dingdingpai.tmall.com
343,tmall,562012831122,https://detail.tmall.com/item.htm?id=562012831122,捷渡新款汽车行车记录仪高清夜视测速电子狗一体双镜头全景捷度,1396.00 - 1996.00,1181,4.9,,,,产品名称：JADO/捷渡 D800主镜头光圈:?F2.2品牌:?JADO/捷渡型号:?D800套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?后视镜影像分辨率:?1296P拍照像素:?1200万摄像像素:?500万画面视角:?140°运行内存:?无镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?10英寸功能:?夜视加强?循环录像?GPS定位?倒车影像?变道辅助?固定测速?碰撞感应?轨道偏移预警?前后录像?前后双镜头,59058953,feichiqcyp.tmall.com
344,tmall,568603871887,https://detail.tmall.com/item.htm?id=568603871887,捷渡?新款?汽车车载行车记录仪高清夜视全景倒车影像导航一体机,339.00 - 729.00,201,4.7,,,,产品名称：JADO/捷渡 D530主镜头光圈:?F2.0品牌:?JADO/捷渡型号:?D530套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?140°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?8英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?固定测速?轨道偏移预警?前后录像?前后双镜头,70689665,jado.tmall.com
345,tmall,574341383919,https://detail.tmall.com/item.htm?id=574341383919,品加中控台导航行车记录仪双镜头高清带蓝牙电子狗倒车影像一体机,299.00 - 1099.00,46,4.9,,,,产品名称：品加 X6主镜头光圈:?F2.0品牌:?品加型号:?X6套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?中控式影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?2.7英寸功能:?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?移动侦测?GPS导航?WIFI?停车监控?固定测速?流动测速?蓝牙?前后录像?前后双镜头,114983344,pinjiacp.tmall.com
346,tmall,542983095328,https://detail.tmall.com/item.htm?id=542983095328,路虎发现神行4揽胜极光星脉捷豹神行者2隐藏式专用行车记录仪高清,1897.00,1347,4.9,,,,产品名称：歌立方 A15主镜头光圈:?F2.0品牌:?歌立方型号:?A15套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?GPS定位?WIFI?停车监控?固定测速?碰撞感应?限速标志提醒?前后录像?前后双镜头,165977073,gelifang.tmall.com
347,tmall,558128706286,https://detail.tmall.com/item.htm?id=558128706286,海圳奔驰行车记录仪隐藏式原厂c200l/e300l/glc/e/c级c200/glc260,2500.00,326,4.9,,,,产品名称：海圳 HZ3-bc主镜头光圈:?F1.8品牌:?海圳型号:?HZ3-bc套餐:?官方标配安装类型:?专车专用影像分辨率:?1296P拍照像素:?800万摄像像素:?800万画面视角:?155°运行内存:?1GB镜头数量:?单镜头颜色分类:?灰色?米黄?黑色屏幕尺寸:?不带屏幕功能:?循环录像?移动侦测?WIFI?停车监控?前车起步提醒?开灯提醒?疲劳驾驶提醒?短视频分享,439463974,haizhencp.tmall.com
348,tmall,524391678801,https://detail.tmall.com/item.htm?id=524391678801,日产专用行车记录仪经典轩逸东风尼桑奇骏天籁新逍客蓝鸟骐达阳光,999.00 - 1189.00,5060,4.8,,,,产品名称：光明星 G9主镜头光圈:?F1.6品牌:?光明星型号:?G9套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1296P拍照像素:?200万摄像像素:?200万画面视角:?170°运行内存:?无镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?画面畸形修正?移动侦测?WIFI?停车监控?碰撞感应,103519009,guangmingxing.tmall.com
